text,label,agreement,lemmatized
yellow fever vaccine ghana passport health nyc new york ny,0.0,1.0,"['yellow', 'fever', 'vaccine', 'ghana', 'passport', 'health', 'nyc', 'new', 'york', 'ny']"
aid vaccine develop oregon health amp science univ say rid test patient,1.0,0.6666666666666666,"['aid', 'vaccine', 'develop', 'oregon', 'health', 'amp', 'science', 'univ', 'say', 'rid', 'test', 'patient']"
yes especially since think vaccine poison bleach ok holy people insane,1.0,1.0,"['yes', 'especially', 'since', 'think', 'vaccine', 'poison', 'bleach', 'ok', 'holy', 'people', 'insane']"
kid need late map show measles mortality vaccine,1.0,1.0,"['kid', 'need', 'late', 'map', 'show', 'measles', 'mortality', 'vaccine']"
depende de tu mmr en promedio tiende ser similar donde te encontrabas anteriormente,0.0,1.0,"['depende', 'de', 'tu', 'mmr', 'en', 'promedio', 'tiende', 'ser', 'similar', 'donde', 'te', 'encontrabas', 'anteriormente']"
get measles,0.0,0.6666666666666666,"['get', 'measles']"
measles rate triple due unvaccinated community via dumdasses,1.0,1.0,"['measles', 'rate', 'triple', 'due', 'unvaccinated', 'community', 'via', 'dumdasses']"
jennifair congo produce drummage mmr,0.0,1.0,"['jennifair', 'congo', 'produce', 'drummage', 'mmr']"
paper show link italy say mmr cause autism vaxtruth,-1.0,1.0,"['paper', 'show', 'link', 'italy', 'say', 'mmr', 'cause', 'autism', 'vaxtruth']"
every time son get vaccine think make vaccine joke get distract deal autism cause,-1.0,0.6666666666666666,"['every', 'time', 'son', 'get', 'vaccine', 'think', 'make', 'vaccine', 'joke', 'get', 'distract', 'deal', 'autism', 'cause']"
people vaccinate let lesson please,1.0,1.0,"['people', 'vaccinate', 'let', 'lesson', 'please']"
pertussis vaccination urge coventry student coventry ap rhode island department health,0.0,0.6666666666666666,"['pertussis', 'vaccination', 'urge', 'coventry', 'student', 'coventry', 'ap', 'rhode', 'island', 'department', 'health']"
probably see case two region health official prep measles outbreak wi,0.0,1.0,"['probably', 'see', 'case', 'two', 'region', 'health', 'official', 'prep', 'measles', 'outbreak', 'wi']"
learn nothing rt late map show spread measles outbreak,0.0,0.6666666666666666,"['learn', 'nothing', 'rt', 'late', 'map', 'show', 'spread', 'measles', 'outbreak']"
child museum houston offer free vaccination,0.0,1.0,"['child', 'museum', 'houston', 'offer', 'free', 'vaccination']"
shark best immunity diseases know man deadly diseases like cancer affect wishhhhhh,0.0,1.0,"['shark', 'best', 'immunity', 'diseases', 'know', 'man', 'deadly', 'diseases', 'like', 'cancer', 'affect', 'wishhhhhh']"
u favor go away drop election sincerely vaccine damage child feminist,-1.0,0.6666666666666666,"['u', 'favor', 'go', 'away', 'drop', 'election', 'sincerely', 'vaccine', 'damage', 'child', 'feminist']"
listen baby lee sing along vaccine,0.0,1.0,"['listen', 'baby', 'lee', 'sing', 'along', 'vaccine']"
shark best immunity diseases know man deadly diseases like cancer affect,0.0,1.0,"['shark', 'best', 'immunity', 'diseases', 'know', 'man', 'deadly', 'diseases', 'like', 'cancer', 'affect']"
deborah anyone die measles season early news,0.0,1.0,"['deborah', 'anyone', 'die', 'measles', 'season', 'early', 'news']"
mountain glorious day cherry blossom lunch pal outside drive bellevue get mmr yay,0.0,0.6666666666666666,"['mountain', 'glorious', 'day', 'cherry', 'blossom', 'lunch', 'pal', 'outside', 'drive', 'bellevue', 'get', 'mmr', 'yay']"
rt africa help give polio vaccine med give kid shotatlife,0.0,0.6666666666666666,"['rt', 'africa', 'help', 'give', 'polio', 'vaccine', 'med', 'give', 'kid', 'shotatlife']"
really ticked parent kid vaccinate,1.0,1.0,"['really', 'ticked', 'parent', 'kid', 'vaccinate']"
win lot mmr even u suck tho,0.0,1.0,"['win', 'lot', 'mmr', 'even', 'u', 'suck', 'tho']"
disney park measles outbreak spread case vaccinate kid moron,1.0,0.6666666666666666,"['disney', 'park', 'measles', 'outbreak', 'spread', 'case', 'vaccinate', 'kid', 'moron']"
measles mumps novella,0.0,1.0,"['measles', 'mumps', 'novella']"
hang mmr dooney pub amp restaurant,0.0,1.0,"['hang', 'mmr', 'dooney', 'pub', 'amp', 'restaurant']"
shauna weatherby recommend talk doctor abt sexual health get child hpv,0.0,0.6666666666666666,"['shauna', 'weatherby', 'recommend', 'talk', 'doctor', 'abt', 'sexual', 'health', 'get', 'child', 'hpv']"
enroll meningococcal immunized recommend age,0.0,0.6666666666666666,"['enroll', 'meningococcal', 'immunized', 'recommend', 'age']"
ermagerd mmr,0.0,1.0,"['ermagerd', 'mmr']"
look fwd hearing combatant immunity cover collateral damage applies civilian agency kill outside,0.0,1.0,"['look', 'fwd', 'hearing', 'combatant', 'immunity', 'cover', 'collateral', 'damage', 'applies', 'civilian', 'agency', 'kill', 'outside']"
rt umm duh rt quebec measles outbreak could prevent,1.0,1.0,"['rt', 'umm', 'duh', 'rt', 'quebec', 'measles', 'outbreak', 'could', 'prevent']"
vaccinate child issue freedom accord rand paul fuck freedom,1.0,0.6666666666666666,"['vaccinate', 'child', 'issue', 'freedom', 'accord', 'rand', 'paul', 'fuck', 'freedom']"
oz tv spotlight claim vaccine cause reminder everyone name oz gt,1.0,1.0,"['oz', 'tv', 'spotlight', 'claim', 'vaccine', 'cause', 'reminder', 'everyone', 'name', 'oz', 'gt']"
parent get kid measles vaccination take hospital get,1.0,0.6666666666666666,"['parent', 'get', 'kid', 'measles', 'vaccination', 'take', 'hospital', 'get']"
elb combo vaccine cause autism son elijah take state wife diagnose autism likel,-1.0,1.0,"['elb', 'combo', 'vaccine', 'cause', 'autism', 'son', 'elijah', 'take', 'state', 'wife', 'diagnose', 'autism', 'likel']"
like tuberculosis measles wipe still come time time,0.0,1.0,"['like', 'tuberculosis', 'measles', 'wipe', 'still', 'come', 'time', 'time']"
cdc whistleblower admit suppress information regard vaccine autism tcot via,-1.0,1.0,"['cdc', 'whistleblower', 'admit', 'suppress', 'information', 'regard', 'vaccine', 'autism', 'tcot', 'via']"
people vaccinate kid get,1.0,1.0,"['people', 'vaccinate', 'kid', 'get']"
parent want natural life child remind vegan wear leather belt amp,1.0,1.0,"['parent', 'want', 'natural', 'life', 'child', 'remind', 'vegan', 'wear', 'leather', 'belt', 'amp']"
simple kid get let school like board dog,1.0,1.0,"['simple', 'kid', 'get', 'let', 'school', 'like', 'board', 'dog']"
malaria vaccine disappoints trial african baby,0.0,0.6666666666666666,"['malaria', 'vaccine', 'disappoints', 'trial', 'african', 'baby']"
parent mmr,0.0,0.6666666666666666,"['parent', 'mmr']"
hughes child require get immunization require go dentist,0.0,1.0,"['hughes', 'child', 'require', 'get', 'immunization', 'require', 'go', 'dentist']"
ca eliminate malaria without vaccine stop death malaria use bed net say un special envoy malaria ipinst,1.0,0.6666666666666666,"['ca', 'eliminate', 'malaria', 'without', 'vaccine', 'stop', 'death', 'malaria', 'use', 'bed', 'net', 'say', 'un', 'special', 'envoy', 'malaria', 'ipinst']"
pleasure meet radioone mmr bboyent,0.0,1.0,"['pleasure', 'meet', 'radioone', 'mmr', 'bboyent']"
vaccinate fuck child loud enough,1.0,1.0,"['vaccinate', 'fuck', 'child', 'loud', 'enough']"
bart rider w measles ride feb el cerrito vaccinate check symptom gt bayarea,0.0,1.0,"['bart', 'rider', 'w', 'measles', 'ride', 'feb', 'el', 'cerrito', 'vaccinate', 'check', 'symptom', 'gt', 'bayarea']"
measles measles vaccinate kid debate,1.0,1.0,"['measles', 'measles', 'vaccinate', 'kid', 'debate']"
another study find link mmr vaccine autism,1.0,1.0,"['another', 'study', 'find', 'link', 'mmr', 'vaccine', 'autism']"
bill require vaccination child advance cal,-1.0,0.6666666666666666,"['bill', 'require', 'vaccination', 'child', 'advance', 'cal']"
want go disneyland also want measles,0.0,1.0,"['want', 'go', 'disneyland', 'also', 'want', 'measles']"
typhoid mary know good debunk real science jenny mccarthy know measles mccarthy vaccinate,1.0,1.0,"['typhoid', 'mary', 'know', 'good', 'debunk', 'real', 'science', 'jenny', 'mccarthy', 'know', 'measles', 'mccarthy', 'vaccinate']"
finna hit charlotte amp turn ciaa rrr mmr tourlife springhill suit,0.0,1.0,"['finna', 'hit', 'charlotte', 'amp', 'turn', 'ciaa', 'rrr', 'mmr', 'tourlife', 'springhill', 'suit']"
fact blanket keep safe dont know definitely immunity something,0.0,1.0,"['fact', 'blanket', 'keep', 'safe', 'dont', 'know', 'definitely', 'immunity', 'something']"
vaccinate kid unfit parenting,1.0,1.0,"['vaccinate', 'kid', 'unfit', 'parenting']"
say glad mom give mmr vaccination little required school since case measles town,1.0,1.0,"['say', 'glad', 'mom', 'give', 'mmr', 'vaccination', 'little', 'required', 'school', 'since', 'case', 'measles', 'town']"
havea moral obligation society keep kid public place vaccinate,1.0,1.0,"['havea', 'moral', 'obligation', 'society', 'keep', 'kid', 'public', 'place', 'vaccinate']"
opt car insurance opt vaccination get go public school,1.0,1.0,"['opt', 'car', 'insurance', 'opt', 'vaccination', 'get', 'go', 'public', 'school']"
click link see public place sanbernadino longbeach measles exposure may occur,0.0,1.0,"['click', 'link', 'see', 'public', 'place', 'sanbernadino', 'longbeach', 'measles', 'exposure', 'may', 'occur']"
mrc fayette health rabies vaccination fire station big headquarters,0.0,1.0,"['mrc', 'fayette', 'health', 'rabies', 'vaccination', 'fire', 'station', 'big', 'headquarters']"
vaccine weaken agent disease immune system learn fight body,1.0,1.0,"['vaccine', 'weaken', 'agent', 'disease', 'immune', 'system', 'learn', 'fight', 'body']"
chris christie support parent choose vaccinate kid turn issue,-1.0,0.6666666666666666,"['chris', 'christie', 'support', 'parent', 'choose', 'vaccinate', 'kid', 'turn', 'issue']"
parent ask doctor delay vaccinate child study find,1.0,0.6666666666666666,"['parent', 'ask', 'doctor', 'delay', 'vaccinate', 'child', 'study', 'find']"
store milpitas gilroy warn customer possible measles exposure three business milpitas,0.0,1.0,"['store', 'milpitas', 'gilroy', 'warn', 'customer', 'possible', 'measles', 'exposure', 'three', 'business', 'milpitas']"
illegal vaccinate trend ignorance whooping cough scourge result,1.0,1.0,"['illegal', 'vaccinate', 'trend', 'ignorance', 'whooping', 'cough', 'scourge', 'result']"
vaccination rt germany keep cool recent measles outbreak,1.0,0.6666666666666666,"['vaccination', 'rt', 'germany', 'keep', 'cool', 'recent', 'measles', 'outbreak']"
lance great hero bike evident take ped amp hide bhnd teammate willing gain immunity tellin truth,0.0,1.0,"['lance', 'great', 'hero', 'bike', 'evident', 'take', 'ped', 'amp', 'hide', 'bhnd', 'teammate', 'willing', 'gain', 'immunity', 'tellin', 'truth']"
mt simple way decrease number parent choose vaccinate child,1.0,0.6666666666666666,"['mt', 'simple', 'way', 'decrease', 'number', 'parent', 'choose', 'vaccinate', 'child']"
muse tonight madhatterdc mmr club nightlife photooftheday partypeople edm,0.0,1.0,"['muse', 'tonight', 'madhatterdc', 'mmr', 'club', 'nightlife', 'photooftheday', 'partypeople', 'edm']"
yeah never get immunization besides little school,0.0,0.6666666666666666,"['yeah', 'never', 'get', 'immunization', 'besides', 'little', 'school']"
hope patriot go disneyland get measles,0.0,1.0,"['hope', 'patriot', 'go', 'disneyland', 'get', 'measles']"
ask bump already shingle chicken pox,0.0,1.0,"['ask', 'bump', 'already', 'shingle', 'chicken', 'pox']"
en lo q aprende español le voy preparando el ambiente mmr,0.0,1.0,"['en', 'lo', 'q', 'aprende', 'español', 'le', 'voy', 'preparando', 'el', 'ambiente', 'mmr']"
human test ebola vaccine scar live virus level suit,-1.0,0.6666666666666666,"['human', 'test', 'ebola', 'vaccine', 'scar', 'live', 'virus', 'level', 'suit']"
child museum houston offer free vaccination,1.0,0.6666666666666666,"['child', 'museum', 'houston', 'offer', 'free', 'vaccination']"
local doc advise senate measles outbreak senate health committee meet discuss way prevent major,0.0,0.6666666666666666,"['local', 'doc', 'advise', 'senate', 'measles', 'outbreak', 'senate', 'health', 'committee', 'meet', 'discuss', 'way', 'prevent', 'major']"
think hernandez make u play ukkie cookie,0.0,1.0,"['think', 'hernandez', 'make', 'u', 'play', 'ukkie', 'cookie']"
measles tho jamaican band,0.0,1.0,"['measles', 'tho', 'jamaican', 'band']"
measles spread framingham brine son anywhere vaccinate yet,1.0,0.6666666666666666,"['measles', 'spread', 'framingham', 'brine', 'son', 'anywhere', 'vaccinate', 'yet']"
frw want truth immunity get,0.0,1.0,"['frw', 'want', 'truth', 'immunity', 'get']"
mexican work keep call name hug lmaoooooooooo im dead anyone hep c vaccination shot,0.0,0.6666666666666666,"['mexican', 'work', 'keep', 'call', 'name', 'hug', 'lmaoooooooooo', 'im', 'dead', 'anyone', 'hep', 'c', 'vaccination', 'shot']"
measles break palisade go time soon,0.0,1.0,"['measles', 'break', 'palisade', 'go', 'time', 'soon']"
wtf measles bart,0.0,1.0,"['wtf', 'measles', 'bart']"
vaccinate disease literally come back eradication stop listen celebrity amp use fuck head,1.0,1.0,"['vaccinate', 'disease', 'literally', 'come', 'back', 'eradication', 'stop', 'listen', 'celebrity', 'amp', 'use', 'fuck', 'head']"
another study find connection vaccine autism mmr vaccine protects highly,1.0,1.0,"['another', 'study', 'find', 'connection', 'vaccine', 'autism', 'mmr', 'vaccine', 'protects', 'highly']"
internet american choose kid immunize,-1.0,0.6666666666666666,"['internet', 'american', 'choose', 'kid', 'immunize']"
added drink highlight single brother nc,0.0,1.0,"['added', 'drink', 'highlight', 'single', 'brother', 'nc']"
interview tv girl wan na risk vaccinate child modern medicine cure measles,1.0,0.6666666666666666,"['interview', 'tv', 'girl', 'wan', 'na', 'risk', 'vaccinate', 'child', 'modern', 'medicine', 'cure', 'measles']"
another study find link mmr vaccine autism,1.0,0.6666666666666666,"['another', 'study', 'find', 'link', 'mmr', 'vaccine', 'autism']"
damn selfish especially kid weaken immune system ca vaccinate proper schedule,1.0,0.6666666666666666,"['damn', 'selfish', 'especially', 'kid', 'weaken', 'immune', 'system', 'ca', 'vaccinate', 'proper', 'schedule']"
measles vaccine wipe cancer groundbreaking test via,1.0,0.6666666666666666,"['measles', 'vaccine', 'wipe', 'cancer', 'groundbreaking', 'test', 'via']"
parent phmc health center provide well child exam physicals vaccine,0.0,0.6666666666666666,"['parent', 'phmc', 'health', 'center', 'provide', 'well', 'child', 'exam', 'physicals', 'vaccine']"
doctor blame measles outbreak parent vaccinate stupid fuck,1.0,1.0,"['doctor', 'blame', 'measles', 'outbreak', 'parent', 'vaccinate', 'stupid', 'fuck']"
turn def madhatterdc mmr dc dj djflyer djflyerguy connecticutave club,0.0,1.0,"['turn', 'def', 'madhatterdc', 'mmr', 'dc', 'dj', 'djflyer', 'djflyerguy', 'connecticutave', 'club']"
ask doc measles call measles curious,0.0,0.6666666666666666,"['ask', 'doc', 'measles', 'call', 'measles', 'curious']"
case measles january last year vaccinate,0.0,1.0,"['case', 'measles', 'january', 'last', 'year', 'vaccinate']"
science vaccination still primitive stage wrong gov force injection possibly harmful drug cdcwhistleblower,-1.0,1.0,"['science', 'vaccination', 'still', 'primitive', 'stage', 'wrong', 'gov', 'force', 'injection', 'possibly', 'harmful', 'drug', 'cdcwhistleblower']"
kid vaccine like attitude,1.0,0.6666666666666666,"['kid', 'vaccine', 'like', 'attitude']"
frustrates parent still vaccinate file child abuse,1.0,1.0,"['frustrates', 'parent', 'still', 'vaccinate', 'file', 'child', 'abuse']"
measles confirm two massachusetts hospital patient visit massachusetts general hospital mgh,0.0,1.0,"['measles', 'confirm', 'two', 'massachusetts', 'hospital', 'patient', 'visit', 'massachusetts', 'general', 'hospital', 'mgh']"
statistically significant chance individual get permanent brain damage receive vaccination,-1.0,0.6666666666666666,"['statistically', 'significant', 'chance', 'individual', 'get', 'permanent', 'brain', 'damage', 'receive', 'vaccination']"
method convince parent put child amp others grave risk bad reason vaccinate,1.0,1.0,"['method', 'convince', 'parent', 'put', 'child', 'amp', 'others', 'grave', 'risk', 'bad', 'reason', 'vaccinate']"
cause soon day go come go come mmr thefamily,0.0,1.0,"['cause', 'soon', 'day', 'go', 'come', 'go', 'come', 'mmr', 'thefamily']"
promptly contract measles,0.0,1.0,"['promptly', 'contract', 'measles']"
fact people need stop deny science stop endanger child stupidity,1.0,0.6666666666666666,"['fact', 'people', 'need', 'stop', 'deny', 'science', 'stop', 'endanger', 'child', 'stupidity']"
immunity want huck scandal,0.0,0.6666666666666666,"['immunity', 'want', 'huck', 'scandal']"
work law office saw child completely disable file paperwork fund set b honest,-1.0,0.6666666666666666,"['work', 'law', 'office', 'saw', 'child', 'completely', 'disable', 'file', 'paperwork', 'fund', 'set', 'b', 'honest']"
measles outbreak vaccination number preventative measure proper hand wash help stop spread get vaccinate gethealthyhands,1.0,1.0,"['measles', 'outbreak', 'vaccination', 'number', 'preventative', 'measure', 'proper', 'hand', 'wash', 'help', 'stop', 'spread', 'get', 'vaccinate', 'gethealthyhands']"
flu shot myth address cdc cnn flu vaccine myth confuse people try decide whether get,0.0,0.6666666666666666,"['flu', 'shot', 'myth', 'address', 'cdc', 'cnn', 'flu', 'vaccine', 'myth', 'confuse', 'people', 'try', 'decide', 'whether', 'get']"
amp chicken pox kid go get vaccine want get shingle,1.0,0.6666666666666666,"['amp', 'chicken', 'pox', 'kid', 'go', 'get', 'vaccine', 'want', 'get', 'shingle']"
eh que yordani sea minimo el principe azul pero por ma feo ese mmr guta lol lol,0.0,1.0,"['eh', 'que', 'yordani', 'sea', 'minimo', 'el', 'principe', 'azul', 'pero', 'por', 'ma', 'feo', 'ese', 'mmr', 'guta', 'lol', 'lol']"
aid n hpv vaccine help cut risk cancer gay men,1.0,0.6666666666666666,"['aid', 'n', 'hpv', 'vaccine', 'help', 'cut', 'risk', 'cancer', 'gay', 'men']"
mo vaccine sleepy snuggly perfect outline grant maternityleavescience,1.0,0.6666666666666666,"['mo', 'vaccine', 'sleepy', 'snuggly', 'perfect', 'outline', 'grant', 'maternityleavescience']"
dad heartfelt plea ail year old expose measles,1.0,1.0,"['dad', 'heartfelt', 'plea', 'ail', 'year', 'old', 'expose', 'measles']"
give hepb vaccine baby today,1.0,1.0,"['give', 'hepb', 'vaccine', 'baby', 'today']"
initialsofsomeonespecial nae,0.0,1.0,"['initialsofsomeonespecial', 'nae']"
vaccine exemption student rise indiana indiana student grant exemption,0.0,1.0,"['vaccine', 'exemption', 'student', 'rise', 'indiana', 'indiana', 'student', 'grant', 'exemption']"
measles vaccine preventable disease joke serious complication vaccinate,1.0,1.0,"['measles', 'vaccine', 'preventable', 'disease', 'joke', 'serious', 'complication', 'vaccinate']"
henri vandenhombergh vaccineswork ca forget value breastfeed hand wash decrease disease,1.0,1.0,"['henri', 'vandenhombergh', 'vaccineswork', 'ca', 'forget', 'value', 'breastfeed', 'hand', 'wash', 'decrease', 'disease']"
launch school school vaccination campaign shots school true,-1.0,0.6666666666666666,"['launch', 'school', 'school', 'vaccination', 'campaign', 'shots', 'school', 'true']"
vaccination work u r stupid u vaccinate ur harm ask live kid die,1.0,1.0,"['vaccination', 'work', 'u', 'r', 'stupid', 'u', 'vaccinate', 'ur', 'harm', 'ask', 'live', 'kid', 'die']"
gettin measles tonight,0.0,1.0,"['gettin', 'measles', 'tonight']"
let use ebola push people get flushot vaccinate disease eradicate,1.0,0.6666666666666666,"['let', 'use', 'ebola', 'push', 'people', 'get', 'flushot', 'vaccinate', 'disease', 'eradicate']"
befits virus r factor let talk measles flu,0.0,1.0,"['befits', 'virus', 'r', 'factor', 'let', 'talk', 'measles', 'flu']"
vaccinate save live measles confirm northern michigan wks whoop cough outbreak,1.0,1.0,"['vaccinate', 'save', 'live', 'measles', 'confirm', 'northern', 'michigan', 'wks', 'whoop', 'cough', 'outbreak']"
suspect measles case wisconsin likely negative health official portage county believe,0.0,1.0,"['suspect', 'measles', 'case', 'wisconsin', 'likely', 'negative', 'health', 'official', 'portage', 'county', 'believe']"
smh baby wo hepatitis b vaccine without consent,-1.0,0.6666666666666666,"['smh', 'baby', 'wo', 'hepatitis', 'b', 'vaccine', 'without', 'consent']"
shmoopie baby nephew smile pain vaccination,1.0,1.0,"['shmoopie', 'baby', 'nephew', 'smile', 'pain', 'vaccination']"
realize stop need say thewalkingdead start measles,1.0,0.6666666666666666,"['realize', 'stop', 'need', 'say', 'thewalkingdead', 'start', 'measles']"
take vaccine parent today ignorant forty year ago put others risk,1.0,1.0,"['take', 'vaccine', 'parent', 'today', 'ignorant', 'forty', 'year', 'ago', 'put', 'others', 'risk']"
road mmr win fun old buddy p hehee lt aftiel base,0.0,1.0,"['road', 'mmr', 'win', 'fun', 'old', 'buddy', 'p', 'hehee', 'lt', 'aftiel', 'base']"
fake like die slow death wit vaccine real eternal dose take today,0.0,0.6666666666666666,"['fake', 'like', 'die', 'slow', 'death', 'wit', 'vaccine', 'real', 'eternal', 'dose', 'take', 'today']"
face palm rt tea party b rt tx senate health chief opposes bill limit vaccine exemption txlege,1.0,0.6666666666666666,"['face', 'palm', 'rt', 'tea', 'party', 'b', 'rt', 'tx', 'senate', 'health', 'chief', 'opposes', 'bill', 'limit', 'vaccine', 'exemption', 'txlege']"
say guy quarantine rt gov christie parent need measure choice vaccinate kid,-1.0,0.3333333333333333,"['say', 'guy', 'quarantine', 'rt', 'gov', 'christie', 'parent', 'need', 'measure', 'choice', 'vaccinate', 'kid']"
get vaccine kid may may still effective probably look,1.0,0.6666666666666666,"['get', 'vaccine', 'kid', 'may', 'may', 'still', 'effective', 'probably', 'look']"
red dot body like get blow brain standin leave squaaaaadddd,0.0,1.0,"['red', 'dot', 'body', 'like', 'get', 'blow', 'brain', 'standin', 'leave', 'squaaaaadddd']"
cdc recommend vaccination combat seasonal flu detroit cbs detroit center disease control,0.0,0.6666666666666666,"['cdc', 'recommend', 'vaccination', 'combat', 'seasonal', 'flu', 'detroit', 'cbs', 'detroit', 'center', 'disease', 'control']"
measles typhoid dysentery bringit,1.0,1.0,"['measles', 'typhoid', 'dysentery', 'bringit']"
meningitis vaccine go school amp safely give mouth mouth u know often happen,1.0,0.6666666666666666,"['meningitis', 'vaccine', 'go', 'school', 'amp', 'safely', 'give', 'mouth', 'mouth', 'u', 'know', 'often', 'happen']"
measles outbreak new case georgia surround state say prepared,0.0,1.0,"['measles', 'outbreak', 'new', 'case', 'georgia', 'surround', 'state', 'say', 'prepared']"
glad measles,1.0,0.6666666666666666,"['glad', 'measles']"
unfortunately kid die preventable accident diseases prevention,1.0,1.0,"['unfortunately', 'kid', 'die', 'preventable', 'accident', 'diseases', 'prevention']"
joke measles disneyland unfunny stop get creative,0.0,1.0,"['joke', 'measles', 'disneyland', 'unfunny', 'stop', 'get', 'creative']"
parent oppose measles vaccine hold firm beliefs,0.0,0.6666666666666666,"['parent', 'oppose', 'measles', 'vaccine', 'hold', 'firm', 'beliefs']"
usa people freak ebola vaccinate child,1.0,0.6666666666666666,"['usa', 'people', 'freak', 'ebola', 'vaccinate', 'child']"
funny vaccine denier cartoon science measles,1.0,1.0,"['funny', 'vaccine', 'denier', 'cartoon', 'science', 'measles']"
people vaccinate truth parroting word context even bless heart son,0.0,0.6666666666666666,"['people', 'vaccinate', 'truth', 'parroting', 'word', 'context', 'even', 'bless', 'heart', 'son']"
rt vaccination measles medicaid expansion,0.0,1.0,"['rt', 'vaccination', 'measles', 'medicaid', 'expansion']"
immunity penetrate blood brain barrier meningitis get good,0.0,1.0,"['immunity', 'penetrate', 'blood', 'brain', 'barrier', 'meningitis', 'get', 'good']"
average people complain live long release tension increase immunity boost live long,0.0,1.0,"['average', 'people', 'complain', 'live', 'long', 'release', 'tension', 'increase', 'immunity', 'boost', 'live', 'long']"
antivaxxers say kid die daily measles happy vaccine access,1.0,1.0,"['antivaxxers', 'say', 'kid', 'die', 'daily', 'measles', 'happy', 'vaccine', 'access']"
new measles case report suburban chicago,1.0,0.6666666666666666,"['new', 'measles', 'case', 'report', 'suburban', 'chicago']"
mmr,0.0,1.0,['mmr']
cinematic immunity panelist discuss sarah jones set safety,0.0,1.0,"['cinematic', 'immunity', 'panelist', 'discuss', 'sarah', 'jones', 'set', 'safety']"
vaccinate excusitis failure disease love find book call magic thinking big,0.0,1.0,"['vaccinate', 'excusitis', 'failure', 'disease', 'love', 'find', 'book', 'call', 'magic', 'thinking', 'big']"
gop stop blaming immigrant first ebola measles disease bring ancestor ainf,0.0,1.0,"['gop', 'stop', 'blaming', 'immigrant', 'first', 'ebola', 'measles', 'disease', 'bring', 'ancestor', 'ainf']"
silicon valley fetishization startup founder autism spectrum vaccinating,0.0,0.6666666666666666,"['silicon', 'valley', 'fetishization', 'startup', 'founder', 'autism', 'spectrum', 'vaccinating']"
let break ml mmr child stop measles mumps low kid get,1.0,0.6666666666666666,"['let', 'break', 'ml', 'mmr', 'child', 'stop', 'measles', 'mumps', 'low', 'kid', 'get']"
price health official scurry contain measles outbreak begin disneyland,1.0,1.0,"['price', 'health', 'official', 'scurry', 'contain', 'measles', 'outbreak', 'begin', 'disneyland']"
allow interrupt rq vaccine way shape form relate,1.0,1.0,"['allow', 'interrupt', 'rq', 'vaccine', 'way', 'shape', 'form', 'relate']"
zenith b gt gt cdc say ebola vaccine work white people,0.0,0.6666666666666666,"['zenith', 'b', 'gt', 'gt', 'cdc', 'say', 'ebola', 'vaccine', 'work', 'white', 'people']"
hopefully talk gmo food vaccine room discussion vaccine dead wrong,0.0,0.6666666666666666,"['hopefully', 'talk', 'gmo', 'food', 'vaccine', 'room', 'discussion', 'vaccine', 'dead', 'wrong']"
maybe libitards vaccinate kid let scum earth walk across border measles would issue,1.0,1.0,"['maybe', 'libitards', 'vaccinate', 'kid', 'let', 'scum', 'earth', 'walk', 'across', 'border', 'measles', 'would', 'issue']"
yeah gon na friendly vaccinate heathen,1.0,1.0,"['yeah', 'gon', 'na', 'friendly', 'vaccinate', 'heathen']"
obamacare remedy available citizen harm due site hack sue u gov sovereign immunity,0.0,1.0,"['obamacare', 'remedy', 'available', 'citizen', 'harm', 'due', 'site', 'hack', 'sue', 'u', 'gov', 'sovereign', 'immunity']"
measles millersville university ugh another thing worry,0.0,1.0,"['measles', 'millersville', 'university', 'ugh', 'another', 'thing', 'worry']"
contagious maybe momcongress amp find friends public school,0.0,1.0,"['contagious', 'maybe', 'momcongress', 'amp', 'find', 'friends', 'public', 'school']"
stick science want measles back nowaydrjay,1.0,1.0,"['stick', 'science', 'want', 'measles', 'back', 'nowaydrjay']"
hear kid walk around urge get series rabies shots buy garlic crucifix,1.0,0.6666666666666666,"['hear', 'kid', 'walk', 'around', 'urge', 'get', 'series', 'rabies', 'shots', 'buy', 'garlic', 'crucifix']"
understand sane adult living infant would get vaccinated get tdap plea,1.0,1.0,"['understand', 'sane', 'adult', 'living', 'infant', 'would', 'get', 'vaccinated', 'get', 'tdap', 'plea']"
hockey player get mumps suppose get vaccine child counteract get mmrshots,1.0,0.6666666666666666,"['hockey', 'player', 'get', 'mumps', 'suppose', 'get', 'vaccine', 'child', 'counteract', 'get', 'mmrshots']"
flu vaccine prevent million illness last season cdc,1.0,0.6666666666666666,"['flu', 'vaccine', 'prevent', 'million', 'illness', 'last', 'season', 'cdc']"
california measles outbreak state case measles case california reach triple digit,0.0,1.0,"['california', 'measles', 'outbreak', 'state', 'case', 'measles', 'case', 'california', 'reach', 'triple', 'digit']"
study million kid reveals vaccine associate autism cc healthcare health,1.0,1.0,"['study', 'million', 'kid', 'reveals', 'vaccine', 'associate', 'autism', 'cc', 'healthcare', 'health']"
mmr head new mexico take care business tonight gt mmr orangeplumeband,0.0,0.6666666666666666,"['mmr', 'head', 'new', 'mexico', 'take', 'care', 'business', 'tonight', 'gt', 'mmr', 'orangeplumeband']"
lady measles outbreak think time unvaccinated illegal kid go disneyland might hmmmmm outnumber,0.0,0.6666666666666666,"['lady', 'measles', 'outbreak', 'think', 'time', 'unvaccinated', 'illegal', 'kid', 'go', 'disneyland', 'might', 'hmmmmm', 'outnumber']"
