text,label,agreement,lemmatized
read stats measles vaccination baseline guess thing change kid,1.0,1.0,"['read', 'stats', 'measles', 'vaccination', 'baseline', 'guess', 'thing', 'change', 'kid']"
even autism cause vaccine would still prefer autism polio soapbox,1.0,1.0,"['even', 'autism', 'cause', 'vaccine', 'would', 'still', 'prefer', 'autism', 'polio', 'soapbox']"
pt see happen vaccinate disease think eliminate rise quickly pleasevaccinate,1.0,1.0,"['pt', 'see', 'happen', 'vaccinate', 'disease', 'think', 'eliminate', 'rise', 'quickly', 'pleasevaccinate']"
say polio vaccine little nothing w decline disease,-1.0,1.0,"['say', 'polio', 'vaccine', 'little', 'nothing', 'w', 'decline', 'disease']"
initialsofsomeonespecial nae,0.0,1.0,"['initialsofsomeonespecial', 'nae']"
genius reason one ever vaccinate kid via,-1.0,1.0,"['genius', 'reason', 'one', 'ever', 'vaccinate', 'kid', 'via']"
ca vaccinate stupid rt never hear disease suppose vaccinated thank vaccine,1.0,0.6666666666666666,"['ca', 'vaccinate', 'stupid', 'rt', 'never', 'hear', 'disease', 'suppose', 'vaccinated', 'thank', 'vaccine']"
vaccinate fucking kid ya dingus,1.0,0.6666666666666666,"['vaccinate', 'fucking', 'kid', 'ya', 'dingus']"
befits virus r factor let talk measles flu,0.0,1.0,"['befits', 'virus', 'r', 'factor', 'let', 'talk', 'measles', 'flu']"
disneyland measles case still trail ohio amish outbreak large recent history,0.0,1.0,"['disneyland', 'measles', 'case', 'still', 'trail', 'ohio', 'amish', 'outbreak', 'large', 'recent', 'history']"
yeah baby need vaccine one day make sense,-1.0,0.6666666666666666,"['yeah', 'baby', 'need', 'vaccine', 'one', 'day', 'make', 'sense']"
even vaccinate people catch measles,0.0,1.0,"['even', 'vaccinate', 'people', 'catch', 'measles']"
parent question vaccine kid almost always highly educate,-1.0,1.0,"['parent', 'question', 'vaccine', 'kid', 'almost', 'always', 'highly', 'educate']"
story meet student meningitis princeton amp find school give unapproved vaccine,0.0,1.0,"['story', 'meet', 'student', 'meningitis', 'princeton', 'amp', 'find', 'school', 'give', 'unapproved', 'vaccine']"
late vaccine safety news might make rethink shot kid via,-1.0,1.0,"['late', 'vaccine', 'safety', 'news', 'might', 'make', 'rethink', 'shot', 'kid', 'via']"
religious vaccination exemption wll completely end au death illuminati,-1.0,0.3333333333333333,"['religious', 'vaccination', 'exemption', 'wll', 'completely', 'end', 'au', 'death', 'illuminati']"
measles vs myeloma round,0.0,1.0,"['measles', 'vs', 'myeloma', 'round']"
recent cdc memo state tb test amp immunization do hold station could lie,0.0,1.0,"['recent', 'cdc', 'memo', 'state', 'tb', 'test', 'amp', 'immunization', 'do', 'hold', 'station', 'could', 'lie']"
people fuck misinform vaccine especially new vaccinate kid horrendous public health,1.0,1.0,"['people', 'fuck', 'misinform', 'vaccine', 'especially', 'new', 'vaccinate', 'kid', 'horrendous', 'public', 'health']"
tarrant county back school roundup come soon need new backpack school immuninizations,0.0,0.6666666666666666,"['tarrant', 'county', 'back', 'school', 'roundup', 'come', 'soon', 'need', 'new', 'backpack', 'school', 'immuninizations']"
un launch massive polio campaign aim vaccinate million kid syria fuck syria,0.0,0.6666666666666666,"['un', 'launch', 'massive', 'polio', 'campaign', 'aim', 'vaccinate', 'million', 'kid', 'syria', 'fuck', 'syria']"
parent allow make decision vaccinate personal choice,1.0,1.0,"['parent', 'allow', 'make', 'decision', 'vaccinate', 'personal', 'choice']"
blockwork gmf mmr myrtle,0.0,1.0,"['blockwork', 'gmf', 'mmr', 'myrtle']"
measles alert dulles airport traveler passenger infect measles travel dulles,0.0,0.6666666666666666,"['measles', 'alert', 'dulles', 'airport', 'traveler', 'passenger', 'infect', 'measles', 'travel', 'dulles']"
kindercare change policy measles outbreak,0.0,1.0,"['kindercare', 'change', 'policy', 'measles', 'outbreak']"
vaccinate child idiot,1.0,1.0,"['vaccinate', 'child', 'idiot']"
even flu vaccine effective preventing flu almost effective prevent death influenza,1.0,1.0,"['even', 'flu', 'vaccine', 'effective', 'preventing', 'flu', 'almost', 'effective', 'prevent', 'death', 'influenza']"
cause severe allergy something wise avoid dumb vaccinate keep kid home,1.0,0.6666666666666666,"['cause', 'severe', 'allergy', 'something', 'wise', 'avoid', 'dumb', 'vaccinate', 'keep', 'kid', 'home']"
measles outbreak wan na take son nowhere,0.0,1.0,"['measles', 'outbreak', 'wan', 'na', 'take', 'son', 'nowhere']"
measles outbreak spread california state yeah cause one vaccinates kid,1.0,1.0,"['measles', 'outbreak', 'spread', 'california', 'state', 'yeah', 'cause', 'one', 'vaccinates', 'kid']"
could save child life life,1.0,1.0,"['could', 'save', 'child', 'life', 'life']"
school record show low vaccination rate school immunization record show percent student,0.0,0.6666666666666666,"['school', 'record', 'show', 'low', 'vaccination', 'rate', 'school', 'immunization', 'record', 'show', 'percent', 'student']"
elb protect family give vaccine school protection measles virus around,1.0,1.0,"['elb', 'protect', 'family', 'give', 'vaccine', 'school', 'protection', 'measles', 'virus', 'around']"
kid blunt force trauma brain wan na say vaccine byefelicia drphil,-1.0,0.3333333333333333,"['kid', 'blunt', 'force', 'trauma', 'brain', 'wan', 'na', 'say', 'vaccine', 'byefelicia', 'drphil']"
public health teach people afraid less likely go md vaccinate amp needlephobia tedxpt,1.0,0.6666666666666666,"['public', 'health', 'teach', 'people', 'afraid', 'less', 'likely', 'go', 'md', 'vaccinate', 'amp', 'needlephobia', 'tedxpt']"
study kid find link mmr vaccine autism,0.0,0.6666666666666666,"['study', 'kid', 'find', 'link', 'mmr', 'vaccine', 'autism']"
marin county school district hears first grader plea ban personal exemption belief measles vaccine,0.0,0.6666666666666666,"['marin', 'county', 'school', 'district', 'hears', 'first', 'grader', 'plea', 'ban', 'personal', 'exemption', 'belief', 'measles', 'vaccine']"
want raise child complain get measles disease,1.0,1.0,"['want', 'raise', 'child', 'complain', 'get', 'measles', 'disease']"
put family refuse vaccinate kid island let live dark age dream,1.0,0.6666666666666666,"['put', 'family', 'refuse', 'vaccinate', 'kid', 'island', 'let', 'live', 'dark', 'age', 'dream']"
aid n hiv vaccine potentially effective immunogen identify vaccine ordinarily employ dead,1.0,0.6666666666666666,"['aid', 'n', 'hiv', 'vaccine', 'potentially', 'effective', 'immunogen', 'identify', 'vaccine', 'ordinarily', 'employ', 'dead']"
measles disney downtown disney,0.0,1.0,"['measles', 'disney', 'downtown', 'disney']"
vaccinate child truly selfish person endanger child child well,1.0,1.0,"['vaccinate', 'child', 'truly', 'selfish', 'person', 'endanger', 'child', 'child', 'well']"
u choose vaccinate ur child crazy ideal bring public good,1.0,1.0,"['u', 'choose', 'vaccinate', 'ur', 'child', 'crazy', 'ideal', 'bring', 'public', 'good']"
gt mn education release mmr result often get local conversation go make improvement,0.0,1.0,"['gt', 'mn', 'education', 'release', 'mmr', 'result', 'often', 'get', 'local', 'conversation', 'go', 'make', 'improvement']"
app detail immunization requirement country want visit along disease outbreak info,1.0,0.6666666666666666,"['app', 'detail', 'immunization', 'requirement', 'country', 'want', 'visit', 'along', 'disease', 'outbreak', 'info']"
laiv preference kid renew season due poor effectiveness last fightflu vaccine iamtheherd,0.0,0.6666666666666666,"['laiv', 'preference', 'kid', 'renew', 'season', 'due', 'poor', 'effectiveness', 'last', 'fightflu', 'vaccine', 'iamtheherd']"
lawmaker want tough vaccine exemption amid measles outbreak reuters good thinking,1.0,0.6666666666666666,"['lawmaker', 'want', 'tough', 'vaccine', 'exemption', 'amid', 'measles', 'outbreak', 'reuters', 'good', 'thinking']"
state confiscates newborn vaccination scary please read educate urselfs prepare,0.0,0.6666666666666666,"['state', 'confiscates', 'newborn', 'vaccination', 'scary', 'please', 'read', 'educate', 'urselfs', 'prepare']"
fuck vaccinate child uneducated imbecile,1.0,1.0,"['fuck', 'vaccinate', 'child', 'uneducated', 'imbecile']"
flu vaccine e hard hundred measles simple,0.0,0.6666666666666666,"['flu', 'vaccine', 'e', 'hard', 'hundred', 'measles', 'simple']"
time get flu earlier well key fact seasonal flu vaccine seasonal influenza flu cdc,1.0,1.0,"['time', 'get', 'flu', 'earlier', 'well', 'key', 'fact', 'seasonal', 'flu', 'vaccine', 'seasonal', 'influenza', 'flu', 'cdc']"
confirm mmr measels mumps rubela vaccine cause autism onlyinamerica,-1.0,0.6666666666666666,"['confirm', 'mmr', 'measels', 'mumps', 'rubela', 'vaccine', 'cause', 'autism', 'onlyinamerica']"
ik go get sick bc u vaccinate child,1.0,1.0,"['ik', 'go', 'get', 'sick', 'bc', 'u', 'vaccinate', 'child']"
argument vaccination infant wish could find solid info,0.0,1.0,"['argument', 'vaccination', 'infant', 'wish', 'could', 'find', 'solid', 'info']"
really really hope kid autistic vaccine would prevent,1.0,1.0,"['really', 'really', 'hope', 'kid', 'autistic', 'vaccine', 'would', 'prevent']"
ama voted end personal belief exemption huzzah,1.0,0.6666666666666666,"['ama', 'voted', 'end', 'personal', 'belief', 'exemption', 'huzzah']"
parent vaccinate kid without verifiable medical reason probably kid,1.0,1.0,"['parent', 'vaccinate', 'kid', 'without', 'verifiable', 'medical', 'reason', 'probably', 'kid']"
happy find child bear home namaste,-1.0,1.0,"['happy', 'find', 'child', 'bear', 'home', 'namaste']"
cdc would release statement ineffectiveness year flu vaccine day get really notcool,1.0,0.6666666666666666,"['cdc', 'would', 'release', 'statement', 'ineffectiveness', 'year', 'flu', 'vaccine', 'day', 'get', 'really', 'notcool']"
cdc respond admit omit vaccine data,-1.0,1.0,"['cdc', 'respond', 'admit', 'omit', 'vaccine', 'data']"
mmr,0.0,0.6666666666666666,['mmr']
austerity vaccine crisis parasite pandemic potential drain life kill slowly occupydc,0.0,1.0,"['austerity', 'vaccine', 'crisis', 'parasite', 'pandemic', 'potential', 'drain', 'life', 'kill', 'slowly', 'occupydc']"
bah rub essential oil child measles jenny mccarthy thank movement,-1.0,0.3333333333333333,"['bah', 'rub', 'essential', 'oil', 'child', 'measles', 'jenny', 'mccarthy', 'thank', 'movement']"
compare vaccinate dog kid,0.0,1.0,"['compare', 'vaccinate', 'dog', 'kid']"
celiac disease vaccine show promise result phase trial science daily,0.0,1.0,"['celiac', 'disease', 'vaccine', 'show', 'promise', 'result', 'phase', 'trial', 'science', 'daily']"
omaha jackrabbit nebraska gravel mmr teamdundee village kennard,0.0,1.0,"['omaha', 'jackrabbit', 'nebraska', 'gravel', 'mmr', 'teamdundee', 'village', 'kennard']"
tie vaccination causation problem open,0.0,0.6666666666666666,"['tie', 'vaccination', 'causation', 'problem', 'open']"
beautiful always rt yo new insolence autism one yearly quackfest begin,1.0,1.0,"['beautiful', 'always', 'rt', 'yo', 'new', 'insolence', 'autism', 'one', 'yearly', 'quackfest', 'begin']"
,1.0,1.0,[]
convenient vaccinate parent vax innocent germy little kid,1.0,1.0,"['convenient', 'vaccinate', 'parent', 'vax', 'innocent', 'germy', 'little', 'kid']"
get damn jennifair produce drum mage sin via mmr,0.0,1.0,"['get', 'damn', 'jennifair', 'produce', 'drum', 'mage', 'sin', 'via', 'mmr']"
okay stop vaccinating till vaccination doesnt put childrens health jeopardy,-1.0,1.0,"['okay', 'stop', 'vaccinating', 'till', 'vaccination', 'doesnt', 'put', 'childrens', 'health', 'jeopardy']"
mmr new resturant well brooklyn ave j king hwy troy,0.0,1.0,"['mmr', 'new', 'resturant', 'well', 'brooklyn', 'ave', 'j', 'king', 'hwy', 'troy']"
measles outbreak father asks california school district ban child immunize rhett,1.0,0.6666666666666666,"['measles', 'outbreak', 'father', 'asks', 'california', 'school', 'district', 'ban', 'child', 'immunize', 'rhett']"
tell cuddy mmr manymenrecords wicked carli lounge,0.0,1.0,"['tell', 'cuddy', 'mmr', 'manymenrecords', 'wicked', 'carli', 'lounge']"
vaccination baby start,-1.0,0.6666666666666666,"['vaccination', 'baby', 'start']"
ministry health start vaccination campaign tackle third big cancer rank,1.0,0.6666666666666666,"['ministry', 'health', 'start', 'vaccination', 'campaign', 'tackle', 'third', 'big', 'cancer', 'rank']"
know miss baz luhrman gatsby lot child die measles,0.0,1.0,"['know', 'miss', 'baz', 'luhrman', 'gatsby', 'lot', 'child', 'die', 'measles']"
suggest get new round mmr mumps nhl problem control,1.0,0.6666666666666666,"['suggest', 'get', 'new', 'round', 'mmr', 'mumps', 'nhl', 'problem', 'control']"
majorheadsup person contagious measles visit several portland location,0.0,1.0,"['majorheadsup', 'person', 'contagious', 'measles', 'visit', 'several', 'portland', 'location']"
physician advocate vaccine healthy child violate hippocratic oath ncga ncpol,1.0,1.0,"['physician', 'advocate', 'vaccine', 'healthy', 'child', 'violate', 'hippocratic', 'oath', 'ncga', 'ncpol']"
rt africa help give polio vaccine med give kid shotatlife,0.0,0.6666666666666666,"['rt', 'africa', 'help', 'give', 'polio', 'vaccine', 'med', 'give', 'kid', 'shotatlife']"
health official investigate suspected measles case jersey city,0.0,1.0,"['health', 'official', 'investigate', 'suspected', 'measles', 'case', 'jersey', 'city']"
autism speak walk grant park know support organization thy promote,1.0,1.0,"['autism', 'speak', 'walk', 'grant', 'park', 'know', 'support', 'organization', 'thy', 'promote']"
pass vaccine protocol agreement influenza exempt activity conduct hospital health syste,0.0,0.6666666666666666,"['pass', 'vaccine', 'protocol', 'agreement', 'influenza', 'exempt', 'activity', 'conduct', 'hospital', 'health', 'syste']"
rt know world immunization week change child life,1.0,1.0,"['rt', 'know', 'world', 'immunization', 'week', 'change', 'child', 'life']"
excite progress frighten disease rt fda approves novartis meningitis b vaccine bexsero,1.0,1.0,"['excite', 'progress', 'frighten', 'disease', 'rt', 'fda', 'approves', 'novartis', 'meningitis', 'b', 'vaccine', 'bexsero']"
whole measles thing vaccinate damn kid,1.0,1.0,"['whole', 'measles', 'thing', 'vaccinate', 'damn', 'kid']"
child museum houston offer free vaccination,1.0,0.6666666666666666,"['child', 'museum', 'houston', 'offer', 'free', 'vaccination']"
tryna go disneyland wait whole measles thing clear start plan lol,0.0,0.6666666666666666,"['tryna', 'go', 'disneyland', 'wait', 'whole', 'measles', 'thing', 'clear', 'start', 'plan', 'lol']"
case measles confirm clark southern nevada health district friday confirm sixth case,0.0,1.0,"['case', 'measles', 'confirm', 'clark', 'southern', 'nevada', 'health', 'district', 'friday', 'confirm', 'sixth', 'case']"
try keep child scratch leave scar vaccine problem environment,1.0,1.0,"['try', 'keep', 'child', 'scratch', 'leave', 'scar', 'vaccine', 'problem', 'environment']"
oklahoma care van provide free immunization garnett tulsa,1.0,0.6666666666666666,"['oklahoma', 'care', 'van', 'provide', 'free', 'immunization', 'garnett', 'tulsa']"
improve mood energy immunity cardio profit sandy,0.0,1.0,"['improve', 'mood', 'energy', 'immunity', 'cardio', 'profit', 'sandy']"
relation tweet definitely believe vaccinate kid,1.0,1.0,"['relation', 'tweet', 'definitely', 'believe', 'vaccinate', 'kid']"
california measles case reach public health official say shit,0.0,0.6666666666666666,"['california', 'measles', 'case', 'reach', 'public', 'health', 'official', 'say', 'shit']"
child immunization diphtheria tetanus amp pertussis vaccine dtap handwashing health,0.0,0.6666666666666666,"['child', 'immunization', 'diphtheria', 'tetanus', 'amp', 'pertussis', 'vaccine', 'dtap', 'handwashing', 'health']"
gop stop blaming immigrant first ebola measles disease bring ancestor ainf,0.0,0.6666666666666666,"['gop', 'stop', 'blaming', 'immigrant', 'first', 'ebola', 'measles', 'disease', 'bring', 'ancestor', 'ainf']"
average people complain live release tension increase immunity boost forever young,0.0,1.0,"['average', 'people', 'complain', 'live', 'release', 'tension', 'increase', 'immunity', 'boost', 'forever', 'young']"
art artwork vaccination health activism recycledpropaganda recycle propaganda,1.0,0.6666666666666666,"['art', 'artwork', 'vaccination', 'health', 'activism', 'recycledpropaganda', 'recycle', 'propaganda']"
flu appear area still get child vaccinate,1.0,1.0,"['flu', 'appear', 'area', 'still', 'get', 'child', 'vaccinate']"
lmao rt rt ellen come back stage thanks vaccinate kid ignorant,1.0,0.6666666666666666,"['lmao', 'rt', 'rt', 'ellen', 'come', 'back', 'stage', 'thanks', 'vaccinate', 'kid', 'ignorant']"
mmr radio ohhhhh get close excite,0.0,1.0,"['mmr', 'radio', 'ohhhhh', 'get', 'close', 'excite']"
head miami wonder information immunization shot newborn,1.0,0.6666666666666666,"['head', 'miami', 'wonder', 'information', 'immunization', 'shot', 'newborn']"
public school require vaccination inners,1.0,0.6666666666666666,"['public', 'school', 'require', 'vaccination', 'inners']"
everyone keep say rash chicken pox measles,0.0,1.0,"['everyone', 'keep', 'say', 'rash', 'chicken', 'pox', 'measles']"
vaccination school child stop become mandatory would vaccinate kid seriously,1.0,1.0,"['vaccination', 'school', 'child', 'stop', 'become', 'mandatory', 'would', 'vaccinate', 'kid', 'seriously']"
god damn people vaccinate child,1.0,1.0,"['god', 'damn', 'people', 'vaccinate', 'child']"
cdc own patent ebola virus agency collect royalty future ebola vaccine,0.0,1.0,"['cdc', 'own', 'patent', 'ebola', 'virus', 'agency', 'collect', 'royalty', 'future', 'ebola', 'vaccine']"
already know mmr mixmasterrod live dj dc skull follow photobomb,0.0,1.0,"['already', 'know', 'mmr', 'mixmasterrod', 'live', 'dj', 'dc', 'skull', 'follow', 'photobomb']"
flu shot effective year strain cdc warn health official warn flu,0.0,0.6666666666666666,"['flu', 'shot', 'effective', 'year', 'strain', 'cdc', 'warn', 'health', 'official', 'warn', 'flu']"
question make meth around kid po year vaccinate kid parent right effect kid health,1.0,0.6666666666666666,"['question', 'make', 'meth', 'around', 'kid', 'po', 'year', 'vaccinate', 'kid', 'parent', 'right', 'effect', 'kid', 'health']"
vaccinate child take away go jail tbh literal garbage,1.0,0.6666666666666666,"['vaccinate', 'child', 'take', 'away', 'go', 'jail', 'tbh', 'literal', 'garbage']"
doctor hpv vaccine ward serious disease,1.0,0.6666666666666666,"['doctor', 'hpv', 'vaccine', 'ward', 'serious', 'disease']"
measles outbreak payne county thanksantivaccinators,0.0,0.6666666666666666,"['measles', 'outbreak', 'payne', 'county', 'thanksantivaccinators']"
free immunization,1.0,0.6666666666666666,"['free', 'immunization']"
anything rhetoric border kid spread disease shit sound super vaccine central america,0.0,0.6666666666666666,"['anything', 'rhetoric', 'border', 'kid', 'spread', 'disease', 'shit', 'sound', 'super', 'vaccine', 'central', 'america']"
also forget fuck immunize kid bastard gon na die super erie county department health,1.0,1.0,"['also', 'forget', 'fuck', 'immunize', 'kid', 'bastard', 'gon', 'na', 'die', 'super', 'erie', 'county', 'department', 'health']"
california measles case intentionally unvaccinated,1.0,0.6666666666666666,"['california', 'measles', 'case', 'intentionally', 'unvaccinated']"
people address fear demonic power vaccine empty walmarts celestial portent amp chemtrails,1.0,0.6666666666666666,"['people', 'address', 'fear', 'demonic', 'power', 'vaccine', 'empty', 'walmarts', 'celestial', 'portent', 'amp', 'chemtrails']"
smdh flu vaccine pharma fraud quack science cdc amp health,-1.0,0.6666666666666666,"['smdh', 'flu', 'vaccine', 'pharma', 'fraud', 'quack', 'science', 'cdc', 'amp', 'health']"
ccsd measles case detect valley high school,0.0,0.6666666666666666,"['ccsd', 'measles', 'case', 'detect', 'valley', 'high', 'school']"
enjoy new york time motown nyc mmr,0.0,1.0,"['enjoy', 'new', 'york', 'time', 'motown', 'nyc', 'mmr']"
marin county swine flu case prompt push vaccination marin county kcbs health official marin county,0.0,0.6666666666666666,"['marin', 'county', 'swine', 'flu', 'case', 'prompt', 'push', 'vaccination', 'marin', 'county', 'kcbs', 'health', 'official', 'marin', 'county']"
kiss spread germ germ hat anyhow kiss baby,1.0,1.0,"['kiss', 'spread', 'germ', 'germ', 'hat', 'anyhow', 'kiss', 'baby']"
totally kid vaccinate never get sick anything,-1.0,1.0,"['totally', 'kid', 'vaccinate', 'never', 'get', 'sick', 'anything']"
still try understand people vaccinate child,1.0,1.0,"['still', 'try', 'understand', 'people', 'vaccinate', 'child']"
someone college study immunology vaccinate fucking child,1.0,0.6666666666666666,"['someone', 'college', 'study', 'immunology', 'vaccinate', 'fucking', 'child']"
see little difference order hpv vaccination battery shot,-1.0,0.6666666666666666,"['see', 'little', 'difference', 'order', 'hpv', 'vaccination', 'battery', 'shot']"
measles hit year high u driven unvaccinated people verge,1.0,0.6666666666666666,"['measles', 'hit', 'year', 'high', 'u', 'driven', 'unvaccinated', 'people', 'verge']"
church find hope vaccination televangelist turn worshipper toward measles,1.0,0.6666666666666666,"['church', 'find', 'hope', 'vaccination', 'televangelist', 'turn', 'worshipper', 'toward', 'measles']"
fuck awful people rt california parent oppose vaccination child delay vote,1.0,1.0,"['fuck', 'awful', 'people', 'rt', 'california', 'parent', 'oppose', 'vaccination', 'child', 'delay', 'vote']"
circuit upholds mandatory vaccination kid txed schoollaw edlawdawg,1.0,0.6666666666666666,"['circuit', 'upholds', 'mandatory', 'vaccination', 'kid', 'txed', 'schoollaw', 'edlawdawg']"
merck mmr vaccine fail protect thousand mumps allgov,0.0,1.0,"['merck', 'mmr', 'vaccine', 'fail', 'protect', 'thousand', 'mumps', 'allgov']"
vaccinate mean look cute tiny coffin,1.0,1.0,"['vaccinate', 'mean', 'look', 'cute', 'tiny', 'coffin']"
please support mission bring lifesaving vaccine million child,1.0,1.0,"['please', 'support', 'mission', 'bring', 'lifesaving', 'vaccine', 'million', 'child']"
flu season way maryland health official hope avoid another vaccine,0.0,0.6666666666666666,"['flu', 'season', 'way', 'maryland', 'health', 'official', 'hope', 'avoid', 'another', 'vaccine']"
cool gt medical group dig measles psa nbc southern california,1.0,0.6666666666666666,"['cool', 'gt', 'medical', 'group', 'dig', 'measles', 'psa', 'nbc', 'southern', 'california']"
child europe develop narcolepsy receive pandemrix,-1.0,0.6666666666666666,"['child', 'europe', 'develop', 'narcolepsy', 'receive', 'pandemrix']"
mmr play iconic horror movie score amp caller apparently suck total dick gotten single one,0.0,1.0,"['mmr', 'play', 'iconic', 'horror', 'movie', 'score', 'amp', 'caller', 'apparently', 'suck', 'total', 'dick', 'gotten', 'single', 'one']"
ya trop de pub trop de marque c devenu chiant qd mmr,0.0,1.0,"['ya', 'trop', 'de', 'pub', 'trop', 'de', 'marque', 'c', 'devenu', 'chiant', 'qd', 'mmr']"
sujoy mmr also quiet,0.0,1.0,"['sujoy', 'mmr', 'also', 'quiet']"
vaccinate still choice childhealth vaxxed vaccine,0.0,0.6666666666666666,"['vaccinate', 'still', 'choice', 'childhealth', 'vaxxed', 'vaccine']"
stop office get hepatitis vaccine kid gon na hate work,1.0,0.6666666666666666,"['stop', 'office', 'get', 'hepatitis', 'vaccine', 'kid', 'gon', 'na', 'hate', 'work']"
please mount campaign idiot refuse vaccinate kid cite child abuse endanger minor least,1.0,1.0,"['please', 'mount', 'campaign', 'idiot', 'refuse', 'vaccinate', 'kid', 'cite', 'child', 'abuse', 'endanger', 'minor', 'least']"
perhaps million child die around world lack access probably talk,1.0,1.0,"['perhaps', 'million', 'child', 'die', 'around', 'world', 'lack', 'access', 'probably', 'talk']"
vaccinate kid soapbox measles case put spotlight day care center,0.0,0.6666666666666666,"['vaccinate', 'kid', 'soapbox', 'measles', 'case', 'put', 'spotlight', 'day', 'care', 'center']"
truthbomb vaccinateyourkids,1.0,0.6666666666666666,"['truthbomb', 'vaccinateyourkids']"
school vaccine mandatory law cali fuck dat shit,-1.0,1.0,"['school', 'vaccine', 'mandatory', 'law', 'cali', 'fuck', 'dat', 'shit']"
overheard someone day argue kid get measles well vaccine,1.0,0.6666666666666666,"['overheard', 'someone', 'day', 'argue', 'kid', 'get', 'measles', 'well', 'vaccine']"
gay kid get angry vaccine headlight work,0.0,1.0,"['gay', 'kid', 'get', 'angry', 'vaccine', 'headlight', 'work']"
research find doctor say vaccine autism link could sue vaccine company,1.0,0.6666666666666666,"['research', 'find', 'doctor', 'say', 'vaccine', 'autism', 'link', 'could', 'sue', 'vaccine', 'company']"
century yet megachurch tx discourage people fall sick face measles outbreak,1.0,0.6666666666666666,"['century', 'yet', 'megachurch', 'tx', 'discourage', 'people', 'fall', 'sick', 'face', 'measles', 'outbreak']"
could lerner offer immunity therefore need take interest truth,0.0,1.0,"['could', 'lerner', 'offer', 'immunity', 'therefore', 'need', 'take', 'interest', 'truth']"
cdc high number measles case since least cnn number measles case unite,0.0,1.0,"['cdc', 'high', 'number', 'measles', 'case', 'since', 'least', 'cnn', 'number', 'measles', 'case', 'unite']"
earth people vaccinate measles spread anxiety,1.0,1.0,"['earth', 'people', 'vaccinate', 'measles', 'spread', 'anxiety']"
phrase weirdly people vaccinate kid yes,1.0,1.0,"['phrase', 'weirdly', 'people', 'vaccinate', 'kid', 'yes']"
day dead mmr mixmasterrod dc madhatterdc yup mixmasterrod upstairs lounge,0.0,1.0,"['day', 'dead', 'mmr', 'mixmasterrod', 'dc', 'madhatterdc', 'yup', 'mixmasterrod', 'upstairs', 'lounge']"
hmm national dog day human vaccine injure kid cdcwhistleblower,-1.0,1.0,"['hmm', 'national', 'dog', 'day', 'human', 'vaccine', 'injure', 'kid', 'cdcwhistleblower']"
vaccine scare anyone,0.0,0.6666666666666666,"['vaccine', 'scare', 'anyone']"
ummm also fuckin stupid,1.0,0.6666666666666666,"['ummm', 'also', 'fuckin', 'stupid']"
wise immunize measles make comeback texas protect get immunized,1.0,1.0,"['wise', 'immunize', 'measles', 'make', 'comeback', 'texas', 'protect', 'get', 'immunized']"
thank idiot think good get kid immunize,0.0,0.6666666666666666,"['thank', 'idiot', 'think', 'good', 'get', 'kid', 'immunize']"
community need maintain vaccination rate least prevent measles outbreak,1.0,1.0,"['community', 'need', 'maintain', 'vaccination', 'rate', 'least', 'prevent', 'measles', 'outbreak']"
little tweak though nationwide ad would awesome never grow caught measles,1.0,0.6666666666666666,"['little', 'tweak', 'though', 'nationwide', 'ad', 'would', 'awesome', 'never', 'grow', 'caught', 'measles']"
oh shit measles outbreak,0.0,1.0,"['oh', 'shit', 'measles', 'outbreak']"
visitor long grove menards may expose measles lake county health department issue,0.0,1.0,"['visitor', 'long', 'grove', 'menards', 'may', 'expose', 'measles', 'lake', 'county', 'health', 'department', 'issue']"
oh one word difference lakes community high school grant immunity high school,0.0,0.6666666666666666,"['oh', 'one', 'word', 'difference', 'lakes', 'community', 'high', 'school', 'grant', 'immunity', 'high', 'school']"
mmr vaccine hahah,0.0,0.6666666666666666,"['mmr', 'vaccine', 'hahah']"
parent allow choose whether vaccinate kid choice one fine,1.0,0.6666666666666666,"['parent', 'allow', 'choose', 'whether', 'vaccinate', 'kid', 'choice', 'one', 'fine']"
many american believe widely discredit health conspiracy theory link vaccine,-1.0,0.3333333333333333,"['many', 'american', 'believe', 'widely', 'discredit', 'health', 'conspiracy', 'theory', 'link', 'vaccine']"
drugmakers health group bring poor girl vaccine trenton two multinational drugmakers team,0.0,1.0,"['drugmakers', 'health', 'group', 'bring', 'poor', 'girl', 'vaccine', 'trenton', 'two', 'multinational', 'drugmakers', 'team']"
dude probably get kid vaccinate either nipple,0.0,0.6666666666666666,"['dude', 'probably', 'get', 'kid', 'vaccinate', 'either', 'nipple']"
official measles case confirm illinois six case measles confirm illinois,0.0,1.0,"['official', 'measles', 'case', 'confirm', 'illinois', 'six', 'case', 'measles', 'confirm', 'illinois']"
measles ca stop disneyland,0.0,1.0,"['measles', 'ca', 'stop', 'disneyland']"
always get fact legitimate medical vaccinate amp vaccinessavelives,1.0,1.0,"['always', 'get', 'fact', 'legitimate', 'medical', 'vaccinate', 'amp', 'vaccinessavelives']"
measles vaccine safe government never give power wield syringe,1.0,0.6666666666666666,"['measles', 'vaccine', 'safe', 'government', 'never', 'give', 'power', 'wield', 'syringe']"
kid one daycare properly insane,0.0,0.6666666666666666,"['kid', 'one', 'daycare', 'properly', 'insane']"
vaccinateyourkids save personal choice public,1.0,1.0,"['vaccinateyourkids', 'save', 'personal', 'choice', 'public']"
